Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Canada,CAN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,13.14363758,13.18063742,13.18947166,13.18015382,13.16449217,13.15046682,13.09766175,13.04788,13.00902082,12.98332905,12.97116634,12.96168428,12.94971998,12.94809293,12.97010697,13.02273924,13.18485491,13.35916711,13.5409738,13.72214658,13.90203556,14.09144048,14.27316679,14.4683518,14.70074852,14.98161971,15.25444305,15.55926763,15.88592704,16.21507776,16.53442628,16.80616389,17.04983196,17.26991188,17.47321368,17.66684216,17.84676572,18.00936795,18.1562003,18.28662928,18.40446593,18.50307925,18.58829137,18.67761736,18.79323769,18.95421925,19.13834588,19.35344295,19.62097814,19.96659698,20.40672487,20.90334426,21.48625689,22.15015152,22.86956698,23.62395809,24.32483539,25.03064915,25.75872729,26.53571732,27.38090851
Central Europe and the Baltics,CEB,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,11.34334571,11.64324205,11.95042537,12.25932047,12.56734703,12.87641692,13.19987773,13.49893566,13.78784902,14.0817591,14.38745311,14.74930307,15.08838669,15.41454794,15.74280853,16.07799161,16.4692432,16.88013981,17.23431281,17.41115162,17.35079997,17.12422962,16.67285985,16.137681,15.71107609,15.49492862,15.60989955,15.87963578,16.23712168,16.57716598,16.84909092,17.25396671,17.59702444,17.88843037,18.14963165,18.3889085,18.73977992,19.05047341,19.32049117,19.54712086,19.73714974,20.04081968,20.31289208,20.54706097,20.72002651,20.82848338,21.00144413,21.10849114,21.2012791,21.35784889,21.62773442,22.11605921,22.69881794,23.36928104,24.10861533,24.90340586,25.82466878,26.79700794,27.80028025,28.79950402,29.76736101
Switzerland,CHE,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,15.5468888,15.680544,15.77987454,15.85596448,15.92281327,15.99138488,16.25802349,16.52491092,16.79364252,17.06091989,17.32282995,17.73395484,18.11902495,18.47870091,18.81395369,19.12430009,19.60282611,20.05399324,20.45053145,20.75326503,20.9466214,20.94411399,20.83098156,20.67300711,20.55929331,20.53929565,20.64349308,20.81006367,21.00806734,21.19097592,21.3344667,21.47605654,21.57541509,21.63799584,21.67583317,21.69857613,21.93441991,22.15555193,22.35775416,22.53571411,22.69050697,22.80563369,22.89254078,22.97410599,23.0816443,23.23603567,23.4516935,23.71257851,24.0248367,24.39352793,24.82188777,25.16796782,25.56025659,25.98676447,26.40480498,26.77801523,27.2323055,27.63387086,28.01923762,28.44702557,28.96031955
Channel Islands,CHI,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,20.15923656,20.27936067,20.38519741,20.52958483,20.71419889,20.92568011,21.02951324,21.1178006,21.23478916,21.40555312,21.60898635,21.80907073,21.91810021,21.96604797,21.98089787,21.9761355,22.27872755,22.49814589,22.6108058,22.5962617,22.49178641,22.41275711,22.23804425,22.0235558,21.80261777,21.61376698,21.53077667,21.42925273,21.33376599,21.21001895,21.06937276,21.15807676,21.20156504,21.21283263,21.18574094,21.11806925,21.17928013,21.19572868,21.18937587,21.19140335,21.22274182,21.43367982,21.59462281,21.67296318,21.70532903,21.78829352,22.05900553,22.24880834,22.30664075,22.26860304,22.267845,22.71708886,23.18948971,23.61994609,23.95387946,24.21034857,24.64630765,25.11717552,25.62006446,26.14172278,26.69615002
Chile,CHL,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.605866041,6.732652393,6.845391248,6.941912621,7.018590585,7.073915439,7.15298708,7.208344373,7.247028226,7.278066481,7.306772937,7.375536956,7.437050899,7.492022384,7.540248833,7.582556249,7.673987758,7.759275433,7.837224836,7.905069107,7.963346882,8.056652903,8.142314447,8.227416169,8.320075547,8.426091043,8.561459678,8.699944124,8.854630193,9.042773085,9.272400099,9.535632603,9.828230366,10.13257512,10.42310397,10.68628453,10.94478332,11.17666886,11.38736802,11.58277248,11.76732649,11.94588309,12.1103875,12.2695976,12.43261977,12.6066221,12.78280788,12.96856073,13.17109932,13.3979262,13.65602726,13.92503312,14.21871855,14.55105108,14.93927195,15.39355674,15.80647074,16.27109743,16.77884884,17.31392745,17.86763806
China,CHN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.529572582,6.578584322,6.556231438,6.474128469,6.345924438,6.180308344,6.331507316,6.456994386,6.558260982,6.640759381,6.71151096,6.84409226,6.96549575,7.078790573,7.184946894,7.284007673,7.425672543,7.554590132,7.671250434,7.776098289,7.870552948,7.990805284,8.095478082,8.183496727,8.252001821,8.302769311,8.36217903,8.401861409,8.437236795,8.486171802,8.559063345,8.658999451,8.767876723,8.888037138,9.019700914,9.162149771,9.338435065,9.517346991,9.689477183,9.839252828,9.958932541,10.08020513,10.17000569,10.23938625,10.30183178,10.36869136,10.46544009,10.56765482,10.68749544,10.83554086,11.02079887,11.27822094,11.5518607,11.87584975,12.29971303,12.85122331,13.57653384,14.42481655,15.33786422,16.22123582,17.01974682
Cote d'Ivoire,CIV,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.013727028,5.070484655,5.120050217,5.161775161,5.193348403,5.214769253,5.249129165,5.26332315,5.262972774,5.253897086,5.240905155,5.218730337,5.187216933,5.151261901,5.115204362,5.082372721,5.073012667,5.056048792,5.035922066,5.016320807,5.000479927,5.006731568,5.006273131,5.002453847,4.998002779,4.995317653,5.027717934,5.051526514,5.069607736,5.084225756,5.098009244,5.123927421,5.138511029,5.146792378,5.153581412,5.16245108,5.206410117,5.237609428,5.2587298,5.272001977,5.279353572,5.347615537,5.396610932,5.426635815,5.437997701,5.43090237,5.457842774,5.465070106,5.45011343,5.4085496,5.340760414,5.324414499,5.282745216,5.227524826,5.172533616,5.124751289,5.146754781,5.165330997,5.178862101,5.184994101,5.183641559
Cameroon,CMR,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.845138301,6.928472927,6.988162369,7.026982009,7.046535411,7.049284632,7.110220624,7.146113483,7.16084626,7.158146349,7.14151927,7.186800475,7.209849115,7.213177383,7.198253477,7.167333977,7.193097581,7.194868795,7.176704558,7.142285242,7.094691624,7.104858446,7.093052558,7.063019379,7.018092553,6.961249655,6.95717674,6.933017558,6.892435334,6.83887179,6.775147428,6.753869768,6.712306334,6.653540347,6.579867304,6.493879466,6.450112329,6.38397366,6.300422936,6.204083103,6.098620539,6.051499552,5.986504915,5.905706344,5.8104629,5.702937882,5.649840655,5.580481526,5.499372798,5.411063844,5.318578069,5.280354504,5.232008971,5.175979195,5.114440511,5.049285345,5.03938397,5.020833559,4.994327935,4.959824955,4.918797514
"Congo, Dem. Rep.",COD,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.464551278,5.463924157,5.442684781,5.4066705,5.361677811,5.311293752,5.33922753,5.353988568,5.357607953,5.351279851,5.336442262,5.382803721,5.412237491,5.427740717,5.432303769,5.428139936,5.472591562,5.50119348,5.516725786,5.521520554,5.517797647,5.566711204,5.59784353,5.613594807,5.61609559,5.607226753,5.644541493,5.666651803,5.676966358,5.678684611,5.674225395,5.701036621,5.718562826,5.729583706,5.736180264,5.740480626,5.770244926,5.781645403,5.777702976,5.761164419,5.734241322,5.764860565,5.781640108,5.787757141,5.786100092,5.7789143,5.8169898,5.843289008,5.860760992,5.872319713,5.879998571,5.916915393,5.944663958,5.962184785,5.967050342,5.959376384,5.965294525,5.956522553,5.938700076,5.91769563,5.897437922
"Congo, Rep.",COG,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.331829171,6.41077358,6.474505554,6.519500056,6.539522188,6.533771274,6.585628094,6.60623673,6.601793001,6.575767397,6.532042006,6.548284068,6.539450378,6.508385348,6.458748555,6.392450255,6.392703666,6.368782562,6.324572676,6.262003362,6.184458843,6.159263447,6.112754437,6.049037058,5.971570668,5.883262474,5.850679407,5.798528733,5.730975264,5.649657045,5.557883429,5.513859028,5.452357931,5.376958672,5.293040034,5.203344866,5.168011135,5.119766726,5.061696744,4.995514357,4.922792409,4.902777668,4.87046032,4.82830503,4.778126502,4.72079515,4.691178865,4.653783346,4.611433886,4.565454594,4.51771209,4.55610827,4.585825963,4.609392067,4.629276474,4.647412255,4.710276684,4.769959046,4.827159418,4.882225553,4.936389158
Colombia,COL,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.794094509,5.82980343,5.851779863,5.862075852,5.862537646,5.855274211,5.889609586,5.913550833,5.928180986,5.934339197,5.933879163,5.973437524,5.9989891,6.016510376,6.033478144,6.053913716,6.103629457,6.154216824,6.201661302,6.240564842,6.27039146,6.316723975,6.352923505,6.386648063,6.426952166,6.479405077,6.562476762,6.651967566,6.74810219,6.849905992,6.957399203,7.081188696,7.205395246,7.331467247,7.461164212,7.595910809,7.746804655,7.899213864,8.053111699,8.207438063,8.362484428,8.517364299,8.672699608,8.828752511,8.984509894,9.141308941,9.2850518,9.428149221,9.580204594,9.753632553,9.957535928,10.17864039,10.42216789,10.69463884,11.00340313,11.353186,11.66793387,12.01437185,12.38682825,12.77568504,13.17787399
Comoros,COM,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.764153434,5.808720113,5.829751126,5.821698891,5.783955491,5.711876241,5.770970487,5.791584049,5.795221666,5.780474165,5.756798699,5.84382214,5.915799758,5.964015122,5.989774675,5.998050987,6.064669623,6.115320656,6.15078301,6.174403796,6.186153164,6.248404779,6.2836125,6.297306355,6.292882975,6.263334266,6.287481209,6.290719899,6.269490908,6.232606622,6.180292741,6.17829346,6.154337452,6.11774145,6.063652299,5.996164744,5.970214283,5.924297868,5.868088693,5.800352277,5.729288093,5.700784744,5.659741204,5.607989917,5.5465233,5.478699093,5.459823502,5.430946692,5.392787137,5.338412969,5.267300075,5.233101496,5.184400969,5.132582169,5.09473313,5.078985874,5.121302107,5.174104375,5.23371678,5.299085022,5.36647108
Cabo Verde,CPV,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,9.580967575,9.515475399,9.514621307,9.511909776,9.4232354,9.203430929,9.120711653,8.918119885,8.678064607,8.508185566,8.460228922,8.842517422,9.320119053,9.813186986,10.22099448,10.47927164,10.7075673,10.77803526,10.71755749,10.57898984,10.38119488,10.12560497,9.883563874,9.648556716,9.399534178,9.135576868,8.958360864,8.760375764,8.581949857,8.496146371,8.532974268,8.539779739,8.635337621,8.775712789,8.907476626,9.000748114,9.157727654,9.282806108,9.390864154,9.50519689,9.637710438,9.767829183,9.898475026,10.00500352,10.04478088,10.00655268,9.767709436,9.481300709,9.173630776,8.857338981,8.539213197,8.125813738,7.714755598,7.342984066,7.056247296,6.881594134,6.815163847,6.837918704,6.919608964,7.023466828,7.128734092
Costa Rica,CRI,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.797297415,5.835163503,5.859848165,5.878896927,5.899694946,5.928489578,5.991010355,6.053299753,6.113249925,6.166999949,6.212857915,6.270012926,6.314499959,6.35091159,6.384832621,6.419636897,6.475328529,6.527217782,6.575820334,6.619551586,6.660552481,6.721063182,6.775932969,6.833910312,6.904086285,6.992355149,7.107833736,7.233704979,7.369771596,7.51364558,7.664650114,7.789746987,7.915403165,8.040591518,8.163821117,8.285844483,8.39408068,8.497586515,8.600639962,8.707454995,8.822270354,8.9620506,9.107587472,9.26046591,9.422610558,9.5967159,9.771018787,9.952946063,10.15455572,10.39236765,10.67617568,10.98897884,11.34314276,11.73012012,12.13575708,12.55384582,12.95887688,13.3731738,13.81524559,14.31098261,14.87706811
Caribbean small states,CSS,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,7.854614959,8.056693409,8.269986631,8.481433813,8.686262609,8.891178338,9.04304671,9.202770851,9.369645626,9.532125135,9.679858371,9.764994172,9.84184437,9.916357855,9.981900879,10.02500486,10.13930076,10.2377069,10.33757992,10.44334911,10.54332179,10.53096033,10.50880704,10.49085093,10.46967465,10.42605668,10.4115084,10.39953367,10.41506842,10.47292731,10.56727194,10.59849019,10.62996,10.65556519,10.66611341,10.65874713,10.72230266,10.77729602,10.83465721,10.90515052,10.99171608,11.01791856,11.05019956,11.08674921,11.12191124,11.15593882,11.21385297,11.27049001,11.33484858,11.42219732,11.54851194,11.65872203,11.79410576,11.95062699,12.1223837,12.30698519,12.53634593,12.77473148,13.03396936,13.32909486,13.66964274
Cuba,CUB,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,7.715987442,7.836856473,7.972097983,8.130577827,8.323726503,8.558029948,8.857072064,9.182292241,9.525729726,9.878581494,10.23737746,10.62875432,11.01867352,11.39586816,11.73923472,12.03463336,12.29905599,12.50208188,12.65651417,12.78364626,12.89956296,13.01665314,13.12309578,13.21940339,13.30334816,13.37715826,13.34669858,13.30133537,13.25942798,13.24372181,13.26718373,13.32404149,13.41307035,13.52167313,13.6285729,13.72293679,13.85627253,13.97627457,14.09245021,14.21898741,14.36683464,14.55748575,14.75512343,14.97361084,15.23171844,15.54165865,15.97549414,16.45199594,16.9587217,17.47380042,17.98743699,18.4302526,18.85232856,19.27841583,19.7451081,20.27542152,20.84132958,21.47488863,22.13651465,22.7582172,23.3089577
Curacao,CUW,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,9.035517908,8.934358612,8.789130184,8.6074484,8.398329461,8.153789761,8.333890978,8.525982877,8.754138533,9.011985249,9.297219992,9.484629627,9.641766445,9.732799172,9.75440495,9.721933051,9.701602401,9.676127769,9.640400388,9.617437529,9.608181925,9.662738638,9.722927132,9.774512805,9.834446762,9.89692775,10.19269222,10.50920584,10.84403726,11.1830617,11.51977062,11.85591679,12.20988684,12.58471406,12.97174851,13.36824256,13.84174518,14.32780847,14.80907215,15.31734963,15.84783862,16.2079873,16.60999,17.06286318,17.5650589,18.1220534,18.32554567,18.57023411,18.87212696,19.24464857,19.68917177,20.25011014,20.92673252,21.72956473,22.62679699,23.60106103,24.37469728,25.13670722,25.89565759,26.68595066,27.53745601
Cayman Islands,CYM,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,10.2867692,10.65445232,10.97453405,11.11144285,11.06057565,10.94858453,12.01061578,13.21825437,14.49621304,15.78707586,17.0863021,16.77579437,16.4486349,16.12760245,15.82446642,15.541709,15.31556471,15.06071616,14.79140591,14.51451384,14.24019341,14.43741102,14.62424056,14.80081964,14.95836973,15.09093999,15.11586522,15.13306303,15.17529093,15.24717228,15.3346027,15.33800674,15.33719885,15.35425601,15.39274476,15.44687292,15.39955542,15.33463078,15.27073529,15.21851746,15.18252356,15.17847122,15.20451314,15.28185397,15.40473727,15.5490093,15.64715672,15.72836121,15.82115502,15.9532893,16.1388638,16.49866994,16.89694639,17.33486461,17.7967407,18.26199191,18.74734488,19.23403666,19.74166773,20.28789756,20.87805791
Czech Republic,CZE,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,14.41378071,14.73351812,15.04229356,15.34909922,15.66603183,16.00248,16.45882822,16.90294393,17.33600626,17.75811753,18.17079385,18.63456203,19.04640991,19.42547408,19.79905687,20.1751255,20.69181823,21.22349883,21.64684876,21.7726735,21.51102889,21.06550144,20.25219209,19.30233481,18.52415529,18.07476028,18.13235424,18.43122084,18.83589668,19.15314185,19.28077924,19.51310033,19.58572889,19.54904178,19.47411108,19.39979865,19.55029961,19.6939258,19.80604645,19.84165601,19.78173496,19.80491367,19.74519503,19.66203735,19.6359507,19.71710686,19.99123829,20.34241155,20.77953679,21.31499489,21.95767684,22.81697517,23.77778335,24.81279932,25.86816045,26.90200808,27.94767789,28.95048081,29.88170785,30.71011668,31.42361466
Germany,DEU,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,17.1059487,17.53219254,17.9622467,18.39802053,18.84062535,19.29102252,19.80447212,20.29114967,20.7489126,21.1756842,21.57083649,22.07591716,22.50926553,22.87382302,23.17106309,23.3975462,23.74810984,24.03762541,24.20029821,24.13343701,23.79488768,23.39249807,22.73929641,21.99244654,21.36215342,20.96327128,20.85394508,20.93303559,21.13822079,21.36706116,21.55876127,21.85298945,22.11956856,22.35005276,22.53344205,22.66894744,22.99657803,23.24502331,23.48450012,23.81815379,24.30487116,24.99727024,25.82029259,26.70878483,27.55253743,28.28196347,29.05525513,29.71565786,30.27576138,30.76191298,31.19778913,31.47430402,31.67384976,31.85125707,32.06906717,32.36294133,32.55353935,32.78950797,33.06061416,33.35987005,33.69868851
Djibouti,DJI,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,4.260938463,4.264325632,4.266468529,4.275703493,4.307036247,4.360004482,4.389315859,4.426026402,4.483810701,4.544473367,4.614516826,4.644531384,4.6764033,4.726337575,4.776387773,4.837316695,4.759579204,4.692974567,4.638230934,4.605840663,4.597782483,4.638987479,4.675578282,4.71581619,4.756215723,4.799917482,4.798713643,4.812155879,4.842352549,4.883912579,4.937034547,5.013199262,5.071617119,5.115537655,5.153500567,5.186966235,5.22998311,5.272288014,5.313451783,5.345757219,5.369413029,5.43137796,5.479648734,5.521619822,5.563401931,5.61189054,5.65566481,5.712601861,5.787319808,5.886087028,6.011431993,6.141106933,6.277724947,6.413471183,6.53085608,6.625687306,6.722284508,6.79746545,6.87055517,6.963830666,7.090057452
Dominica,DMA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,16.51766822,16.74639615,16.96075003,17.16712627,17.37368404,17.58898112,17.89237375,18.18767148,18.48234202,18.7818721,19.08937397,19.50199614,19.90133567,20.28301813,20.6383709,20.9631889,21.32527348,21.6405769,21.90776778,22.12164175,22.28202534,22.45830063,22.56086135,22.61679276,22.66272765,22.72049829,22.86035318,22.99133496,23.09831135,23.15711817,23.15772545,23.13516966,23.05180751,22.92481003,22.7726726,22.60784926,22.57070433,22.5122644,22.44020226,22.35916077,22.27726777,22.35911115,22.43270642,22.52765662,22.68164401,22.91718818,23.32494922,23.78314382,24.29594149,24.86587192,25.49256758,26.14025334,26.93135438,27.86649289,28.83747461,29.71083642,30.35693382,30.79070144,31.0894764,31.37523693,31.72720054
